change_type	namespace	guid	source_hash	row	zh_text	old_en_text	new_en_text	status	allow_new_namespace
updated_existing	/Game/Data/DataTables/BattlePass/DT_BattlePassAwardList	BBDDB6564D47B78931F26A9F1960C4B7	385474748	28	自选万相流玉箱	Optional Myriad Flowstone Chest	Panorama Flowstone Choice Chest	translated	False
updated_existing	/Game/Data/DataTables/BattlePass/DT_BattlePassAwardList	3F505DB74BF0DD81D9B83691C6F0CC3E	385474748	35	自选万相流玉箱	Optional Myriad Flowstone Chest	Panorama Flowstone Choice Chest	translated	False
updated_existing	/Game/Data/DataTables/BattlePass/DT_BattlePassAwardList	1C7AF404483E0F9A3D22EB95E8757722	385474748	43	自选万相流玉箱	Optional Myriad Flowstone Chest	Panorama Flowstone Choice Chest	translated	False
updated_existing	/Game/Data/DataTables/BattlePass/DT_BattlePassAwardList	448F22BD4CE00B48D9069291A8D94720	385474748	5	自选万相流玉箱	Optional Myriad Flowstone Chest	Panorama Flowstone Choice Chest	translated	False
updated_existing	/Game/Data/DataTables/CoinEnhancement/DT_EnhancementRewards	E35B8AF24F67E6DC6D28AB990CC61C20	1148475992	13	追击率	Pursuit Rate	Double Strike Rate	translated	False
updated_existing	/Game/Data/DataTables/CoinEnhancement/DT_EnhancementRewards	7D4CC8EB4714DC893030B7A2244D5885	1148475992	20	追击率	Pursuit Rate	Double Strike Rate	translated	False
updated_existing	/Game/Data/DataTables/CoinEnhancement/DT_EnhancementRewards	2CBC67E04C0547B505B67BB5A476E4E5	1148475992	6	追击率	Pursuit Rate	Double Strike Rate	translated	False
updated_existing	/Game/Data/DataTables/CoinEnhancement/DT_EnhancementTag	8202C1084F680D8BF0A822A90D27B908	3430848842	2	流技	Flow Skill	Skill	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_BigWorld	59ADE9C64031D3D6473958BA474D4157	1265875714	3600_1	蔚蓝神兽	Blue Buff	Azure Beast	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_BigWorld	A35B000D41BEE98B904066A42D29943E	3291518363	3601_1	猩红神兽	Red Buff	Crimson Beast	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonBiFang	6D518812448306201117358765DE0C71	2695001860	11004002_1	无敌	Grants Invincibility.	Invincible	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowthComposite	881770BF4276A7619CA1AF98F62CE703	1062770493			Flash Attack	Dash & Attack	translated	True
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowthComposite	881770BF4276A7619CA1AF98F62CE703	1427486642			Flash Attack	Dash & Attack	translated	True
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowthComposite	F830BD7844421A7B9882819B50628C02	1427486642			Flash Attack	Dash & Attack	translated	True
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_FeiHan	303CD66846936C6112813CB509E463A3	3858399875	180000_1	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_JL	F830BD7844421A7B9882819B50628C02	1427486642	20079_1	闪身攻击	Flash Attack	Dash & Attack	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	4CE75782477D0602C50FF4AAE83A827E	3858399875	210050_1	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	D07FF88143C1B0AF3239E6940E91A472	3858399875	210050_10	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	5EE15E9E4CC93229E6BA428628D36D28	3858399875	210050_2	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	B444C84D40964076D7CF89982A13B884	3858399875	210050_3	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	2A2D2B694C2C9E66BD6FFDACDBEE667C	3858399875	210050_4	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	CD7980934F2D15A8AD2496877C9F6FC5	3858399875	210050_5	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	FE934E454C7C311A4184F5A53499ADB3	3858399875	210050_6	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	C3C2D6D0458A4DD02731999A01099247	3858399875	210050_7	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	8EEE6BD94D1B119153896D800C4A9519	3858399875	210050_8	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_LongYa	B28EE5F342028E03D0A734B89B02D78F	3858399875	210050_9	闪身攻击伤害	Flash Attack Damage	Dash & Attack Damage	translated	False
updated_existing	/Game/Data/DataTables/DT_BagTab	96DAA2CC41CD43906CC634B9EFB67FE7	1627845974	ExploreProp	探索	Exploration Items	Explore	translated	False
updated_existing	/Game/Data/DataTables/DT_ScreenTransition	2392E91D44FB2292B446E4B2A07E3FC2	3349377644	450	"seq占位：
北望如梦初醒，从地上坐起来，与主角对视时，化为主角的样子，点点头。
【北望】你该醒来了。
北望化为梦蝶消失，天上鲲飞过。
【神秘声音】（庄周）我梦蝴蝶，蝴蝶梦我，同我知我，万物皆我，往北方前行吧。
【主角】孟永之的声音？鲲？这就是……幻梦奇景么……
seq结束
  "	"seq Placeholder:
Beiwang, like one waking from a dream, sits up from the ground, and upon eyeing the protagonist, transforms into their likeness, and nods.
Beiwang: You should wake up.
Beiwang transforms into a Dream Butterfly and disappears, a Bubble Fish flies overhead.
Mysterious Voice (Zhuang Zhou): I dream of butterflies, butterflies dream of me, knowing me as I know them, all things are me, head north.
Protagonist: Meng Yongji's voice? A Bubble Fish? Is this... the Dream Fantasy Realm...
seq结束"	"Sequence Placeholder:
Beiwang wakes as if from a dream, sits up, and upon locking eyes with the protagonist, transforms into the protagonist's likeness and nods.
[Beiwang] It is time for you to wake up.
Beiwang transforms into a dream butterfly and vanishes as a Kun flies overhead.
[Mysterious Voice] (Zhuang Zhou) I dream of the butterfly, the butterfly dreams of me. Knowing me is knowing myself; all things are me. Journey to the north.
[Protagonist] Meng Yongzhi's voice? A Kun? Is this... a dreamscape?
Sequence End"	translated	False
updated_existing	/Game/Data/DataTables/DT_ScreenTransition	52CE1E504A05E2D907F4A4835F82D50A	2488202875	496	"sequence占位：
你销毁了零零叁。  "	"sequence占位:
You destroyed 003."	"Sequence Placeholder:
You destroyed 003."	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	FF4314F8413DFC6E353471B68B4A6E24	790381774	10054	盛怒之盔	Frost Crown	Fury Helm	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	6640FDB14BBF9DDE32F17EBC8A593289	2783609115	10055	冰雪之冠	Helm of Savagery	Frost Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	5333B74740E48978B32518B6104D83FF	2489973452	10056	暴行之盔	Witch's Black Hat	Helm of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	3E9C6DC24CD0D910CD2CD59F991DE2E8	3681804259	10059	萤火头冠	Mask of Pain	Fireflies Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	5B9CB7CD49D14C1E2D25B6BCE55379D9	473027406	10060	金乌冠冕	Dancer's Crown	Golden Bird Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	90D38779448F3D18A81105B3FD252FB5	2100202459	10067	拥血之盔	Fury Helm	Crimson Cradle	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D86B63274D2C7FF9772B5BAF47814F02	3851093108	10068	贤者的赐福	Frost Crown	Sage's Blessing	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	F99D18C0485AA7E18B94FCB22AF23659	2186962213	10069	噩兆之冠	Helm of Savagery	Omen Helm	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	764C633648F3BB2B8A62C29E57F82389	790381774	10073	盛怒之盔	Mask of Pain	Fury Helm	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	74F9DC6C47ADE0D3298DBE87543D725C	2783609115	10074	冰雪之冠	Dancer's Crown	Frost Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D8524B5647D76DB5D6B838941A810914	2489973452	10075	暴行之盔	Crimson Cradle	Helm of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	1BC6EC374E899DF76873378BBFA14308	3681804259	10078	萤火头冠	Scholar's Fury	Fireflies Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	CC5B5A0A48786FD6622C9F92A3255238	473027406	10080	金乌冠冕	Dream Butterfly Crown	Golden Bird Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	62965FDE47AD754972A77BAE20AFD695	2100202459	10086	拥血之盔	Fireflies Crown	Crimson Cradle	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	613BBF124E3607F07860169C61B20E94	3851093108	10087	贤者的赐福	Mask of Pain	Sage's Blessing	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	99B3DCB04BF5E852A156D9A7C9DB786D	2186962213	10088	噩兆之冠	Dancer's Raiment	Omen Helm	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	7FFEC4A842BF3B396556D48873684977	790381774	10092	盛怒之盔	Sage's Insight	Fury Helm	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	AA495F90482B50A1D4C03D8F38CD886E	2783609115	10094	冰雪之冠	Metamorphosis Garb	Frost Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	4B363F9B4682DE3F6B90209F81EEB88A	2489973452	10095	暴行之盔	Valor Garb	Helm of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	C85967B44B9410257C9B17A47F511BCC	3681804259	10098	萤火头冠	Witch's Cape	Fireflies Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	C3D367E34554B3872670F6803743DD36	473027406	10099	金乌冠冕	Sunrise Shine	Golden Bird Crown	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D884EBAD451FD452234461B794438B87	921148440	10104	舞伶锦衣	Sage's Protection	Dancer's Raiment	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	942ACE29469BDD2451B36996F5E51616	4266572893	10105	反伤刺甲	Malevolence Plate	Paradox Thornmail	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D3AE74AB4221C2B8314A47A27B187F32	3965323052	10108	祸心魔铠	Metamorphosis Garb	Malevolence Plate	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D15B263743B854F378822CA637162001	614201273	10111	破茧之衣	Cuirass of Savagery	Metamorphosis Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	3BE377A74E49ACE744971EB711D54568	1504327211	10112	悍勇之衣	Witch's Cape	Valor Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D08716FF47BAEBDD50F9079DE77AA8E9	2058456367	10113	战争之袍	Sunrise Shine	Robe of War	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	1D8CAC5D49554B00B7E049855FE211B5	905611463	10114	暴烈之甲	Verdant Cape	Cuirass of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	539788644C3FF9A2E3DBE8B9BF18A1F4	607569617	10117	新绿披风	Paradox Thornmail	Verdant Cape	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	E1CD2A13494A694FA84916B6270B9178	3637990337	10118	旭日初光	Sage's Protection	Sunrise Shine	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	1436F07E4B2BD5B306858B8B66804B22	3409690908	10119	魔女斗篷	Malevolence Plate	Witch's Cape	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	4186BD054D975CEBAE0010A9F1BAF473	3067037517	10120	紧缚邢衣	Sage's Insight	Binding Prison Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	BFDB0A7E43328D0C497C13990BCA1F69	921148440	10124	舞伶锦衣	Robe of War	Dancer's Raiment	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	6B1C0037442C3BD9A2B0099769B31B82	4266572893	10125	反伤刺甲	Cuirass of Savagery	Paradox Thornmail	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	99EA89084FE4F8A215E3A1BFD6EE5673	3965323052	10127	祸心魔铠	Sunrise Shine	Malevolence Plate	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	7E803AF3444CE63E06324DADA4026A9C	614201273	10130	破茧之衣	Dancer's Bangle	Metamorphosis Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	6A94407F42F6D2C4C37313BB88DEAC0D	1504327211	10131	悍勇之衣	Counterblade Gauntlets	Valor Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	6388B2544D483CD8B4FDC7AC222F79D1	2058456367	10132	战争之袍	Sage's Empowerment	Robe of War	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	49C1148540F43B282BC312B719DA9840	905611463	10133	暴烈之甲	Calamity Omen	Cuirass of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	6C49DFC9464B76182E2C379B4D36DD48	607569617	10137	新绿披风	Fury Soul	Verdant Cape	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	DCA9F3C34D1D9837257ED5BFDCBC4E18	3637990337	10138	旭日初光	Shatterfrost Gauntlets	Sunrise Shine	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	CCCF0DCD45EBF5A9F6ED40B00FD9EA8C	3409690908	10139	魔女斗篷	Vambraces of Savagery	Witch's Cape	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	89BF238C42BF0579323B6293944D134D	3067037517	10140	紧缚邢衣	Witch's Gloves	Binding Prison Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	ECF2FEDD46E3E5B0DC54B48BF0219043	921148440	10143	舞伶锦衣	Prisoner's Shackles	Dancer's Raiment	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	2EDB719B47D97C7BA5E89596D02A9E7C	4266572893	10144	反伤刺甲	Dancer's Bangle	Paradox Thornmail	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	FF5C07F44889A0EFCC0757A9A41B4A5C	3965323052	10146	祸心魔铠	Sage's Empowerment	Malevolence Plate	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	FDF7B7534114376EEFD80AAB47C43181	614201273	10150	破茧之衣	Mirage Gloves	Metamorphosis Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	8DEC05044752D2A5981450B224098F92	1504327211	10151	悍勇之衣	Fury Soul	Valor Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	DE550D66458A316CE3069BA18CB40A56	2058456367	10152	战争之袍	Shatterfrost Gauntlets	Robe of War	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	545864534A31E0D39160FDA71F3C3DD9	905611463	10153	暴烈之甲	Vambraces of Savagery	Cuirass of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	5DD0335A406DF343F9B10799816C1663	607569617	10156	新绿披风	Ghabet Firefly Gloves	Verdant Cape	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	3A860B8A40A97CBC5DFB0399A831D18D	3637990337	10157	旭日初光	Prisoner's Shackles	Sunrise Shine	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	09144EC6493BE42EF8D1059A8971DFAC	3409690908	10158	魔女斗篷	Dancer's Bangle	Witch's Cape	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	90A0B50D40B7FAAF3E973D82CC606088	3067037517	10159	紧缚邢衣	Counterblade Gauntlets	Binding Prison Garb	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	4A3E4937467FD4AB34398F85A629C478	1512253107	10162	舞伶镯链	The Diligent's Dedication	Dancer's Bangle	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	332366B1465276542948849C77DC025F	3622539160	10164	逆刃护手	Mirage Gloves	Counterblade Gauntlets	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	E5334DF445E5869757165B95CC0BB0CD	1532789820	10165	贤者的加持	Fury Soul	Sage's Empowerment	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	77D36FE84FE6976C71AB3F8B6C65EFC7	1860846102	10166	不祥征兆	Shatterfrost Gauntlets	Calamity Omen	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	A5CE41F2417D35E8EFBE7A8B1CDA7715	3819104147	10169	幻拂手套	Sunrise Bracers	Mirage Gloves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	69DEE95A4F0BE493CE31E094381D497F	273769085	10170	怒魂	Ghabet Firefly Gloves	Fury Soul	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	9E4BE2C849BED2A91D2D808C26EF2407	332711226	10171	破灭冰甲	Prisoner's Shackles	Shatterfrost Gauntlets	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	B0C82A5A4D0AE8806757C1A8642D7DAA	1216258201	10172	暴虐臂甲	Dancer's Shoes	Vambraces of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D3C8AC614C8094C3387B999DBD3FE5C7	3272339066	10175	鸣沙手套	Demonstride Greaves	Ghabet Firefly Gloves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	AB2CD3B84B46FCE0CFA0A6A490B2247A	41295100	10176	旭日腕轮	Seeker's Stride	Sunrise Bracers	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	C9604D4E4410C821D15A3188E441E5C4	1512253107	10182	舞伶镯链	Witch's Dancing Shoes	Dancer's Bangle	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D26780124B5E50BFCC3E19A2D19D1520	3622539160	10183	逆刃护手	Sunrise Greaves	Counterblade Gauntlets	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	BB096B184C02CC10D8162CBBB31D9F8D	1532789820	10184	贤者的加持	Wanderer's Boots	Sage's Empowerment	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	B1400A7741921D56E49BBF84CDE843D6	1860846102	10185	不祥征兆	Sinner's Chains	Calamity Omen	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	266673AE420BE2066418B0962FA9175C	3819104147	10188	幻拂手套	Sage's Approval	Mirage Gloves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	7904FD1E4887164C994681952C2F66F9	273769085	10189	怒魂	Demonstride Greaves	Fury Soul	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	46DEC961469D1DEF68DA37A0070B3A3E	332711226	10190	破灭冰甲	Seeker's Stride	Shatterfrost Gauntlets	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	BA73AC3648332C92483700AC26428590	1216258201	10192	暴虐臂甲	Grassblade Shoes	Vambraces of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	8CFBDA5741B3C763FE144AA5E2BB5B25	3272339066	10195	鸣沙手套	Greaves of Savagery	Ghabet Firefly Gloves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	7F2224AE4B0C4AF91F0A2D949012C302	41295100	10196	旭日腕轮	Witch's Dancing Shoes	Sunrise Bracers	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	8F8A938549392341BFA302A4EAB09831	1512253107	10201	舞伶镯链	Solitude Claws	Dancer's Bangle	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	ECC93E2A44390192AA5BFC9B01D91F5D	3622539160	10202	逆刃护手	Sage's Approval	Counterblade Gauntlets	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	F9AC63974F4064CBCAD547BE221D7A26	1532789820	10203	贤者的加持	Demonstride Greaves	Sage's Empowerment	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	1C22D6C74946375E04C9158A87EA0C9A	1860846102	10204	不祥征兆	Seeker's Stride	Calamity Omen	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	A488ED1E406554B6533C8EA92E05931F	3819104147	10208	幻拂手套	Frost-Treading Boots	Mirage Gloves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	137B204E4B53093E07A98F98515B4303	273769085	10209	怒魂	Greaves of Savagery	Fury Soul	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	58295F9E4F10B4211631AA96A5F29190	332711226	10210	破灭冰甲	Witch's Dancing Shoes	Shatterfrost Gauntlets	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	756B94DE47D4D0F90E804087AE953CAF	1216258201	10211	暴虐臂甲	Sunrise Greaves	Vambraces of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	4654CC2647774423100268BF7344560C	3272339066	10214	鸣沙手套	Dancer Doll	Ghabet Firefly Gloves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	D94863D94FD1D8A3DD0946A396F1780A	41295100	10215	旭日腕轮	Sacrificial Brand	Sunrise Bracers	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	B6B9C07D426285E6EF3D0C881D993836	3882631292	10221	舞伶羽鞋	Undying Fighting Spirit	Dancer's Shoes	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	8D07215C4A4A3C6187F0CC8B16B0C76D	1372898761	10222	孤行之爪	Frostscar's Embrace	Solitude Claws	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	BA99011E4E7D8646708C52BFD7F44F6D	2142146213	10224	魔煞铁靴	Witch's Small Key	Demonstride Greaves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	FBF72FE94AE180848420C0923A6C6807	1655472437	10227	青萍之履	Torment Collar	Grassblade Shoes	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	4CF754F9428E5E647280D89827B1C9A6	1473542520	10228	奔涌赤靴	Dancer Doll	Surging Crimson Boots	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	C91FAA2344C5E5BB47F662ACC54B6BFF	1190084204	10230	暴厉战靴	Sage's Vision	Greaves of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	8FE4BBF44FDABA9136A73C97ECDD2F2B	2843163342	10234	远游之靴	Dream Builder Lantern	Wanderer's Boots	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	A1F16D5D4AC44E006F0D669CE01F04AE	1593152961	10235	旭日胫甲	Undying Fighting Spirit	Sunrise Greaves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	AEFFC9E94B3ED9F028DA68A6F61132A5	1453371861	10237	罪人镣铐	Dagger of Savagery	Sinner's Chains	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	F9FF89A644898FBEA78E37B5FE147FF6	3882631292	10240	舞伶羽鞋	Mulberry Sword	Dancer's Shoes	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	BB6A5DC141287EAB90A763A8324C02BF	1372898761	10241	孤行之爪	Torment Collar	Solitude Claws	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	B2B0A34D4D88779F0C5663B2D846CC7A	2142146213	10243	魔煞铁靴	Sacrificial Brand	Demonstride Greaves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	BA01B29045D12606182AC48270F29BA3	1655472437	10246	青萍之履	Emblem of Magic Surge	Grassblade Shoes	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	A816CEF540E1E115F8373BBBF6DD963D	1473542520	10248	奔涌赤靴	Dream Builder Lantern	Surging Crimson Boots	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	51FD91464E36728ADC9464A3542E3869	1190084204	10250	暴厉战靴	Frostscar's Embrace	Greaves of Savagery	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	A305E65A4291358D93B1CDA8B590F1B4	2843163342	10253	远游之靴	Golden Bird Spirit	Wanderer's Boots	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_EquipDirectedCompose	6D01A07148CF65983B5C2FABA6381B04	1593152961	10254	旭日胫甲	Mulberry Sword	Sunrise Greaves	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_JewelryCompose	95A6F6A640F2EB600A72BEAA61BAD12E	1753294290	1015	永夜玉	Erudite Flowstone	Eternal Night Flowstone	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_JewelryCompose	711B63334F3524C32F34D89E113D83AC	3178624238	1017	博学玉	Metamorphosis Flowstone	Erudite Flowstone	translated	False
updated_existing	/Game/Data/DataTables/Equip/DT_JewelryCompose	C433F4234DAE5AD1A2DE4785177AB8B9	2563004037	1018	化蝶玉	Fury Soul Flowstone	Metamorphosis Flowstone	translated	False
