package	asset_base	namespace	text_key	offset	current	target	old_size	new_size	delta	encoding	repair_ok	repair_status
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	AB3D59A447067052FAC27F90035568B3	33161	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	EB699CE845C496BDB76354AD5D00A2C7	38117	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	DA1F813D4765BDA1AC11F5BC57DB3C2E	43073	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	5B0A4E2C48AA90849A4EE990FF509FE2	48029	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	A609288941F162DBBD8FF79207D8D525	52985	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	735E8C1B435D9AB4F02C2795F8375490	57941	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	67D47DEE40A7A07798FBA0AB21C82569	62897	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	E50E8683470A87AB56B2E3AFAEFB1D51	67853	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	0299FD974D1D97C672054E9C68606949	72809	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	254F311541F467B60E71D182D4A00F40	77765	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	09366717414CC5FD97419F9FE5C5EA1E	82721	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	AE8950454BE7E5317FF9688968FD7099	87661	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	BA06A2A44DE28D88CEF2698BA7D1D19F	92601	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonBigBear	861D3E51425CD65FBA5F309BDF9219D0	97541	巨熊怒吼，随后召唤并震碎冰柱，对周围8米的敌人造成#1#点伤害。并在原地生成持续#2#秒的冰冻领域，处于领域内的敌人会持续积累凝流异常。	The bear roars, summoning and shattering ice pillars to deal #1# damage to enemies within 8m and create a Chilling Zone for #2#, building Ice Status Burst on enemies within.	142	352	210	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPachyrhizus	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPachyrhizus	D0342C1D477B65EE1A55BCB04A204A2D	2473	向锁定敌人跃起跳砸1次，命中时造成#Power0#点伤害，大幅提升威胁值。	Stomps the target, dealing #Power0# damage and greatly increasing Threat on hit.	80	166	86	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	6BC1A3A843AF6A49E260B2837A65F9F9	2529	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	23E3394E4C67A47C5F37A1B13DC6E7EE	6635	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	6AC0D5EA44FFD130737CE7A96447D8DF	10741	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	035A06984DDF4D161865B0A61A3857E0	14847	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	F81558A047C2636ADD85AF82ED1695D7	18953	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	3309D4B94D9FA63FD76783B247D9CD72	23059	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	F8CFA2774C7EF991DA0EEE83B086C451	27165	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also provides you with Growth, which increases Healing Power by #Heal# for #Time#s.	140	330	190	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	41880EA84A204CF3434861A4CE704481	31271	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	D61DB504450932BA7BC1E899A46D1195	35377	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	C9A3C7254F07853BD8BE88AB60289FA9	39483	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	7D83D3BD4B03DE09A20D3DB5AB806F3D	43589	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	8C5B8EE5409A21C94D400AAF5BF98A58	47695	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	808ADD2541FC4FBC78D4A584199D7031	51801	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	635B22384959066DE577B7AAD917538B	55907	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	87F6DA494FA3423E4A0EBDA93DB233FE	60013	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonPanJingZhongLi	BB5102974EFA736BA11A8DABA2111836	64119	向敌人发射多枚巨石，每次造成#Dmg#点伤害。召唤后会给与自身【生长】效果；【生长】：提升#Heal#的治愈强度，持续#Time#秒。	Thorned Macroepes launches several giant stones, each dealing #Dmg# damage. It also grants you Growth, which increases Healing Power by #Heal# for #Time#s.	140	316	176	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	FAAAE3BC47B3EAF976B1B69FB136B44A	2977	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	FA82B5C94E615623DFCA7BA9AAE75389	6639	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	1D010FF54A2A8ACD1B615584ABFEBEBA	10301	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	79531B314DED41599EC80F80ECBA4A00	13963	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	2C0373044E7310D67CD4BEAD15E1E6E4	17625	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	0036BDAE49E92DD7D451BE93D2625711	21287	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	47222E944EEF913D6BE4F2B1E02684C6	24949	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	40E4DF2547AE7139A1EA58BFEFB9A6E3	28611	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	A835293F4D09842D2645799FA8864263	32273	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	465181AA4CA3B98E214381AAFA9BA664	35935	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	03194D7A4C52D9C37ED250B80B4EFEF8	39597	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	76DF9350425856A39B9052AC05CEAED1	43259	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	5256FAC14A4DAD6DFD7CAAA4E66877F3	46921	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	569771314653265EA89BF598DBC79065	50583	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	F12AAFD84577A89A600A75B14ED60A93	54245	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	/Game/Data/DataTables/CombatGrowth/SkillGrowth/DT_SkillGrowth_SummonServantMale_Sword	2653D52247EB96C54895AE8AAE7EBCEA	57907	挥剑跃空，对路径敌人造成#0#点伤害；接着投掷重剑并召唤龙爪，攻击周围10米的敌人，造成#1#点伤害及高额破势值。	Dragon Sentinel swings his sword and leaps into the air, dealing #0# damage to enemies along the path. He then plants his sword in the ground and summons a dragon claw, which deals #1# damage to enemies within a 10m radius and greatly reduces their Stance.	120	518	398	utf16		
