namespace	guid	source_hash	source_hash_hex	source	text	zh_text	source_text	row	reason	official_target_text	official_en_text	status	model	shared_source_count
/Game/Data/ExportDialogues/SunBinYaoYue/SunBinYaoYue_SBYY/DuiHua1/DT_DialogueInfo_SunBinYaoYue_SBYY_DuiHua1	DT_DialogueInfo_SunBinYaoYue_SBYY_DuiHua1_DialogueSummary_DialogueText	2285865386	0x883F89AA	missing_in_en_gemini	Sun Bin says this is where he rescues kittens and invites you to help him find the one that is hiding.	孙膑说这里是他救助小猫的地方，并邀请你一同救助，和他一起找找那只躲起来的小猫吧。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/SunBinYaoYue/SunBinYaoYue_SBYY/DuiHua2/DT_DialogueInfo_SunBinYaoYue_SBYY_DuiHua2	DT_DialogueInfo_SunBinYaoYue_SBYY_DuiHua2_DialogueSummary_DialogueText	2326301675	0x8AA88BEB	missing_in_en_gemini	Follow Meow-Shuai to find the cat hiding on the roof. Go and bring it down.	跟着喵帅，你们在屋顶上发现那只躲起来的猫，去把它抱下来吧。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/SunBinYaoYue/SunBinYaoYue_SBYY/DuiHua5A/DT_DialogueInfo_SunBinYaoYue_SBYY_DuiHua5A	DT_DialogueInfo_SunBinYaoYue_SBYY_DuiHua5A_DialogueSummary_DialogueText	172591371	0x0A49890B	missing_in_en_gemini	While recounting the story of healing a kitten, Sun Bin recalls the experience of stepping out from the shadow of losing his legs. After you agree to adopt the kitten, he suggests taking a group photo of the cats.	孙膑讲述为小猫疗伤的往事时，回想起走出失去双腿阴影的经历。你同意认养小猫后，他提议拍张猫咪们的合影。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/SunBinYaoYue/SunBinYaoYue_SBYY/QuanShiMao/DT_DialogueInfo_SunBinYaoYue_SBYY_QuanShiMao	DT_DialogueInfo_SunBinYaoYue_SBYY_QuanShiMao_DialogueSummary_DialogueText	1417971213	0x5484860D	missing_in_en_gemini	Sun Bin introduces you to the cats adopted by Meng Ya, Xi Shi, and Lu Ban.	孙膑向你介绍了蒙犽、西施和鲁班领养的猫咪。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	001A6C2A49760C371C324ABC478B4EA7	3271682945	0xC301EB81	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1200</> HP over <Gold_Basic>15</> seconds; resonance (off-field) restores <Gold_Basic>1000</> HP.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1200</>点生命值，后台共鸣恢复<Gold_Basic>1000</>点生命值。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1200</>点生命值，后台共鸣恢复<Gold_Basic>1000</>点生命值。	40305118	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	01AFDF664A46CF8CA0604EA1C3ED1215	29036407	0x01BB0F77	missing_in_en_gemini	Effect: Increases Attack by <Gold_Basic>70</> for <Gold_Basic>20</> minutes.	效果：攻击力提升<Gold_Basic>70</>点，持续<Gold_Basic>20</>分钟。	效果：攻击力提升<Gold_Basic>70</>点，持续<Gold_Basic>20</>分钟。	40306001	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	05F1880E4F7F1A3ED2D9B395B5ECC4AA	270280076	0x101C258C	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>26%</> HP over <Gold_Basic>15</> seconds; resonance (off-field) restores <Gold_Basic>22%</> HP.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>26%</>生命值，后台共鸣恢复<Gold_Basic>22%</>生命值。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>26%</>生命值，后台共鸣恢复<Gold_Basic>22%</>生命值。	40305113	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	082F45DF47A5E0E2EB55FDA8E110AF27	3536511321	0xD2CAE159	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>40%</> HP over <Gold_Basic>15</> seconds and reduces incoming Electro damage by <Gold_Basic>80%</> for <Gold_Basic>8</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的震元素伤害，持续<Gold_Basic>8</>秒。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的震元素伤害，持续<Gold_Basic>8</>秒。	40305126	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	0A59EBA14B945EF76740A2BA7218066E	2894250645	0xAC82C295	missing_in_en_gemini	Random Inscription	随机铭文	随机铭文	30001319	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	0B1C5C39467EBA8586B76E8598964A4D	2810963416	0xA78BE5D8	missing_in_en_gemini	Effect: Instantly restores <Gold_Basic>24%</> HP, and restores <Gold_Basic>50%</> Stamina.	药效：即刻恢复<Gold_Basic>24%</>生命值，并恢复<Gold_Basic>50%</>耐力。	药效：即刻恢复<Gold_Basic>24%</>生命值，并恢复<Gold_Basic>50%</>耐力。	40305111	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	0B3E4AA24A89A6E61D98B1A630AFB077	1777203432	0x69EDF8E8	missing_in_en_gemini	Effect: Immune to dream negative effects for <Gold_Basic>60</> seconds, and continuously restores <Gold_Basic>3000</> HP over <Gold_Basic>15</> seconds.	药效：免疫梦境负面效果<Gold_Basic>60</>秒，并在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>3000</>生命值。	药效：免疫梦境负面效果<Gold_Basic>60</>秒，并在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>3000</>生命值。	40305141	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	0BCDA9BE40798410AC183EAEE8A6DF7D	2533428712	0x97010DE8	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>40%</> HP over <Gold_Basic>15</> seconds and reduces incoming Psy damage by <Gold_Basic>80%</> for <Gold_Basic>8</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的念元素伤害，持续<Gold_Basic>8</>秒。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的念元素伤害，持续<Gold_Basic>8</>秒。	40305142	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	0E26C5BE41E0477584EB79B947E32278	251308915	0x0EFAAB73	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1000</> HP over <Gold_Basic>15</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1000</>点生命值。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1000</>点生命值。	40305115	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	0E986B2B479EAD131B4855BBCE06C708	2987991937	0xB2192381	missing_in_en_gemini	Effect: Increases Healing Effect by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes.	效果：治疗效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	效果：治疗效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	40307010	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	0FA266374C2694BFE4B7D4B4F6908762	2987991937	0xB2192381	missing_in_en_gemini	Effect: Increases Healing Effect by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes.	效果：治疗效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	效果：治疗效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	40306010	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	10A5EAAC4C53ECE7F5E3458A28F0DA4D	1519586867	0x5A930E33	missing_in_en_gemini	Effect: Increases Gale Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes.	效果：疾元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	效果：疾元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	40306007	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	1293BCF248B524ED3CB0469E20AE521B	1459607368	0x56FFD748	missing_in_en_gemini	Effect: Increases Attack by <Gold_Basic>110</> for <Gold_Basic>20</> minutes.	效果：攻击力提升<Gold_Basic>110</>点，持续<Gold_Basic>20</>分钟。	效果：攻击力提升<Gold_Basic>110</>点，持续<Gold_Basic>20</>分钟。	40306022	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	1321F68D43DB8AEF3EF9E1894B2B3E1D	4000829217	0xEE77CF21	missing_in_en_gemini	Sprouting Growth	拓苗生茂	拓苗生茂	21070024	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1326CA754564B5DE1B2B9AB5D841D879	2357195356	0x8C7FF25C	missing_in_en_gemini	Effect: Increases Pierce Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes.	效果：贯元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	效果：贯元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	40307023	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	146B1E5C42E2B308DAFACA93AC769A02	1843430654	0x6DE084FE	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>2400</> HP over <Gold_Basic>15</> seconds; instantly restores <Gold_Basic>1200</> HP to the protagonist.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>2400</>点生命值，立即恢复<Gold_Basic>1200</>点主角生命值。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>2400</>点生命值，立即恢复<Gold_Basic>1200</>点主角生命值。	40305148	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	182C0F594A108FB1C994179816B10A09	2039076411	0x7989D63B	missing_in_en_gemini	Effect: Ignores <Gold_Basic>15%</> of target's Defense for <Gold_Basic>20</> minutes.	效果：穿透目标<Gold_Basic>15%</>防御力，持续<Gold_Basic>20</>分钟。	效果：穿透目标<Gold_Basic>15%</>防御力，持续<Gold_Basic>20</>分钟。	40307034	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1836B4B94EC61DB977EA4C98BB86CD47	3235667609	0xC0DC5E99	missing_in_en_gemini	Effect: Increases Crit Rate by <Gold_Basic>15%</> and Ultimate Charge Efficiency by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes.	效果：暴击率提升<Gold_Basic>15%</>，绝技充能提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	效果：暴击率提升<Gold_Basic>15%</>，绝技充能提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	40306026	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	18B6D93A4CBDCA1E14EE4B8B8D232455	337055749	0x14171005	missing_in_en_gemini	Deconstruct the puzzles of the trials and craft clever guides. Share your practical experience like a lighthouse on the sea, guiding newcomers as they ride the waves!	拆解闯关迷局，巧撰攻略锦囊。分享实战心得，如海上明灯，指引萌新踏浪！	拆解闯关迷局，巧撰攻略锦囊。分享实战心得，如海上明灯，指引萌新踏浪！	21070023	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1AED1D514959E815953477B127C29DFE	562640304	0x218935B0	missing_in_en_gemini	A thousand styles, all painted by the heart. Sharing becomes art, and aesthetics forge this medal.	千面风采，皆由心绘。分享自成艺术，审美铸此勋章。	千面风采，皆由心绘。分享自成艺术，审美铸此勋章。	21080023	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1B770A9445F0796A159866A0B797EB20	2909162685	0xAD664CBD	missing_in_en_gemini	Effect: Increases Attack by <Gold_Basic>70</> and Ultimate Charge Efficiency by <Gold_Basic>10%</> for <Gold_Basic>20</> minutes.	效果：攻击力提升<Gold_Basic>70</>，绝技充能效率提升<Gold_Basic>10%</>，持续<Gold_Basic>20</>分钟。	效果：攻击力提升<Gold_Basic>70</>，绝技充能效率提升<Gold_Basic>10%</>，持续<Gold_Basic>20</>分钟。	40306045	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	1BEEE3A14865C3A85A2AE39CA59E1BD8	2873793440	0xAB4A9BA0	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>40%</> HP over <Gold_Basic>15</> seconds and reduces incoming Pyro damage by <Gold_Basic>80%</> for <Gold_Basic>8</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的灼元素伤害，持续<Gold_Basic>8</>秒。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的灼元素伤害，持续<Gold_Basic>8</>秒。	40305103	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1E79373A46F6A23BCACD4895EA5F965D	384812268	0x16EFC4EC	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>30%</> HP over <Gold_Basic>15</> seconds, and grants a shield equal to <Gold_Basic>30%</> of Max HP for <Gold_Basic>6</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>30%</>生命值，并获得<Gold_Basic>30%</>最大生命值的护盾，持续<Gold_Basic>6</>秒。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>30%</>生命值，并获得<Gold_Basic>30%</>最大生命值的护盾，持续<Gold_Basic>6</>秒。	40305132	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1F25AAC2404C9186B9811886969B6732	1137033354	0x43C5C08A	missing_in_en_gemini	Effect: Immune to dream negative effects for <Gold_Basic>60</> seconds, and continuously restores <Gold_Basic>2000</> HP over <Gold_Basic>15</> seconds.	药效：免疫梦境负面效果<Gold_Basic>60</>秒，并在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>2000</>生命值。	药效：免疫梦境负面效果<Gold_Basic>60</>秒，并在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>2000</>生命值。	40305140	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1F5FF0174805CE27D6BFEFBE92938C32	3289872046	0xC41776AE	missing_in_en_gemini	Effect: Increases Crit Rate by <Gold_Basic>10%</> for <Gold_Basic>20</> minutes.	效果：暴击率提升<Gold_Basic>10%</>，持续<Gold_Basic>20</>分钟。	效果：暴击率提升<Gold_Basic>10%</>，持续<Gold_Basic>20</>分钟。	40307008	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	1F8EE18F490258AAB255C2855C3F5CD7	557950126	0x2141A4AE	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>40%</> HP over <Gold_Basic>15</> seconds and reduces incoming Pierce damage by <Gold_Basic>80%</> for <Gold_Basic>8</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的贯元素伤害，持续<Gold_Basic>8</>秒。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>40%</>生命值，并降低<Gold_Basic>80%</>受到的贯元素伤害，持续<Gold_Basic>8</>秒。	40305122	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	1FC5A4544E32A07C1696769DCED02A57	3389828336	0xCA0CACF0	missing_in_en_gemini	Effect: Increases Attack by <Gold_Basic>40</> for <Gold_Basic>10</> minutes.	效果：攻击力提升<Gold_Basic>40</>点，持续<Gold_Basic>10</>分钟。	效果：攻击力提升<Gold_Basic>40</>点，持续<Gold_Basic>10</>分钟。	40307014	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	205A90DD4E8BF5451AD167A7A871A70A	3536738397	0xD2CE585D	missing_in_en_gemini	Effect: Instantly restores <Gold_Basic>30%</> HP, and restores <Gold_Basic>60%</> Stamina.	药效：即刻恢复<Gold_Basic>30%</>生命值，并恢复<Gold_Basic>60%</>耐力。	药效：即刻恢复<Gold_Basic>30%</>生命值，并恢复<Gold_Basic>60%</>耐力。	40305112	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	20F59B41412DA277D5A44CABB37D06F9	2740648664	0xA35AFAD8	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>50%</> HP over <Gold_Basic>15</> seconds and reduces incoming Cryo damage by <Gold_Basic>80%</> for <Gold_Basic>10</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值，并降低<Gold_Basic>80%</>受到的凝元素伤害，持续<Gold_Basic>10</>秒。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值，并降低<Gold_Basic>80%</>受到的凝元素伤害，持续<Gold_Basic>10</>秒。	40305106	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	21CB9A2A41B07E16DEED0F9470A5FEE5	2686453127	0xA0200587	missing_in_en_gemini	Effect: Increases Defense by <Gold_Basic>44%</> for <Gold_Basic>20</> minutes.	效果：防御力提升<Gold_Basic>44%</>，持续<Gold_Basic>20</>分钟。	效果：防御力提升<Gold_Basic>44%</>，持续<Gold_Basic>20</>分钟。	40306018	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	2423A6D54470DEB947249894C187B5B0	2437341049	0x9146DF79	missing_in_en_gemini	Effect: Reduces Defense by <Gold_Basic>17%</> and increases Attack by <Gold_Basic>150</> for <Gold_Basic>20</> minutes.	效果：降低<Gold_Basic>17%</>防御力，攻击力提升<Gold_Basic>150</>，持续<Gold_Basic>20</>分钟。	效果：降低<Gold_Basic>17%</>防御力，攻击力提升<Gold_Basic>150</>，持续<Gold_Basic>20</>分钟。	40307042	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	254A33AC46D1BBBEF66B51953EE17397	1616141029	0x60545AE5	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>50%</> HP over <Gold_Basic>15</> seconds and reduces incoming Electro damage by <Gold_Basic>80%</> for <Gold_Basic>10</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值，并降低<Gold_Basic>80%</>受到的震元素伤害，持续<Gold_Basic>10</>秒。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值，并降低<Gold_Basic>80%</>受到的震元素伤害，持续<Gold_Basic>10</>秒。	40305127	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	26A3B16A4F26BABFAA45F5AE06E18692	4141880901	0xF6E01645	missing_in_en_gemini	New Sprouts in the Raccoon Den	狸舍茁新苗	狸舍茁新苗	21080020	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	27B4B6E744375742870A4D9F93953891	1725941279	0x66DFC61F	missing_in_en_gemini	Effect: Increases Max HP by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes.	效果：最大生命值提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	效果：最大生命值提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。	40307016	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	282D3D594F554FB5DE227185F597CAA4	1686951691	0x648CD70B	missing_in_en_gemini	Effect: Clears negative Dream effects and reduces the stacking speed of Dream negative effects by <Gold_Basic>60%</> for <Gold_Basic>20</> minutes.	效果：使用时清除梦境的负面效果，梦境的负面效果叠层速度降低<Gold_Basic>60%</>，持续<Gold_Basic>20</>分钟。	效果：使用时清除梦境的负面效果，梦境的负面效果叠层速度降低<Gold_Basic>60%</>，持续<Gold_Basic>20</>分钟。	40306030	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	2A15691240090268248F23BB19260619	316702382	0x12E07EAE	missing_in_en_gemini	Effect: Increases Attack by <Gold_Basic>70</> and Break Intensity by <Gold_Basic>8%</> for <Gold_Basic>20</> minutes.	效果：攻击力提升<Gold_Basic>70</>，破势强度提升<Gold_Basic>8%</>，持续<Gold_Basic>20</>分钟。	效果：攻击力提升<Gold_Basic>70</>，破势强度提升<Gold_Basic>8%</>，持续<Gold_Basic>20</>分钟。	40307041	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	2A288DC341FB69D17BB30691B1DCEA41	4014189234	0xEF43AAB2	missing_in_en_gemini	Effect: Instantly restores <Gold_Basic>1250</> HP.	药效：即刻恢复<Gold_Basic>1250</>点生命值。	药效：即刻恢复<Gold_Basic>1250</>点生命值。	40305102	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	2BFC58E24B72E44052C95791A8FC72D5	1703205422	0x6584DA2E	missing_in_en_gemini	Effect: Increases Quake Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes.	效果：震元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	效果：震元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	40306036	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	2CF15BC84FA88A2C8105CEAE5F27CFD0	1577898903	0x5E0CD397	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>3250</> HP over <Gold_Basic>15</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>3250</>点生命值。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>3250</>点生命值。	40305121	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	2D2742B54C787456A2005286339A3668	2061252357	0x7ADC3705	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>32.5%</> HP over <Gold_Basic>15</> seconds; resonance (off-field) restores <Gold_Basic>30%</> HP.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>32.5%</>生命值，后台共鸣恢复<Gold_Basic>30%</>生命值。	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>32.5%</>生命值，后台共鸣恢复<Gold_Basic>30%</>生命值。	40305114	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	2EF33EE043E54E0CF1103FB188C572F9	674800491	0x2838A36B	missing_in_en_gemini	Effect: Slightly increases Stamina limit for <Gold_Basic>20</> minutes.	效果：少量提升耐力上限，持续<Gold_Basic>20</>分钟。	效果：少量提升耐力上限，持续<Gold_Basic>20</>分钟。	40307004	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	2F97FC074989AC7D33E8DEB892290B6F	648759841	0x26AB4A21	missing_in_en_gemini	Cheap bait. Due to its versatility, most fish in the Jixia region are attracted to it. Can be purchased from <span color="#5EA8F3">Fishing Merchants</> or obtained via <Gold_Basic>Gourmet cooking</>.	廉价饵料，由于其普适性，稷下地区的鱼类多少都会被它吸引。<span color="#5EA8F3">垂钓商人处购买</>获得，也可由<Gold_Basic>肴馔家烹饪</>获得。	廉价饵料，由于其普适性，稷下地区的鱼类多少都会被它吸引。<span color="#5EA8F3">垂钓商人处购买</>获得，也可由<Gold_Basic>肴馔家烹饪</>获得。	21000011	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	340E9D2D46C0D745D50582A8653AED10	3257263049	0xC225E3C9	missing_in_en_gemini	Effect: Increases Healing Effect by <Gold_Basic>12%</>; nearby teammates gain <Gold_Basic>5%</> Flow Intensity, and there is a 5% chance not to consume a charge when using medicine, for <Gold_Basic>20</> minutes.	效果：治疗效果提升<Gold_Basic>12%</>；附近队友提升全流强度<Gold_Basic>5%</>，且使用药品时有5%概率不消耗使用次数，持续<Gold_Basic>20</>分钟。	效果：治疗效果提升<Gold_Basic>12%</>；附近队友提升全流强度<Gold_Basic>5%</>，且使用药品时有5%概率不消耗使用次数，持续<Gold_Basic>20</>分钟。	40306049	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	358D47944C89AAE2B344FEAC92C16C6C	2686453127	0xA0200587	missing_in_en_gemini	Effect: Increases Defense by <Gold_Basic>44%</> for <Gold_Basic>20</> minutes.	效果：防御力提升<Gold_Basic>44%</>，持续<Gold_Basic>20</>分钟。	效果：防御力提升<Gold_Basic>44%</>，持续<Gold_Basic>20</>分钟。	40307018	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	380DF6FC4E2BE50F1D23E9AA41C1C6C4	3302362094	0xC4D60BEE	missing_in_en_gemini	Effect: Instantly restores <Gold_Basic>1000</> HP.	药效：即刻恢复<Gold_Basic>1000</>点生命值。	药效：即刻恢复<Gold_Basic>1000</>点生命值。	40305101	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	386833CD495E060EB098ACB234716369	1519586867	0x5A930E33	missing_in_en_gemini	Effect: Increases Gale Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes.	效果：疾元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	效果：疾元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	40307007	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	3AA4F7474C83B7147D9CFDA153B894B7	2357195356	0x8C7FF25C	missing_in_en_gemini	Effect: Increases Pierce Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes.	效果：贯元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	效果：贯元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。	40306023	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
